#,M,r,rho(r),T(r),M(r),L(r),dL/dr,dLpp/dr,dLcno/dr,dlogP/dlogT,r/R,rho(r)/rhoc,T(r)/Tc,M(r)/M,L(r)/L,kappa,kappaHm,kappaff,kappaes,P,Pdeg,Pgas,Ppho,drho/dr,dT/dr,dM/dr,dL/dr_1
#,g,cm,g/cm^3,K,g,erg/s,erg/s/cm,erg/s/cm,erg/s/cm,cm^2/g,cm^2/g,cm^2/g,cm^2/g,erg/cm^3,erg/cm^3,erg/cm^3,erg/cm^3,g/cm^4,K/cm,g/cm,erg/s/cm,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.338e+33,5.90129e+10,0.00119612,88017.2,1.33797e+33,2.24985e+32,1.97018e+07,1.97018e+07,7.53001e-30,2.5,0.981019,2.0427e-05,0.0106876,0.999981,1,15209,2.74117e+12,15209,0.34,1.42278e+10,1.34093e+08,14093600000,151356,-1.5461E-12,-7.58479E-05,5.23456E+19,19701800
,1.338e+33,5.90147e+10,0.00119333,87880.3,1.33797e+33,2.24985e+32,1.94895e+07,1.94895e+07,7.26675e-30,2.5,0.981049,2.03793e-05,0.010671,0.999981,1,15267.1,2.69988e+12,15267.1,0.34,1.41725e+10,1.33572e+08,14038800000,150416,-1.5448E-12,-7.58433E-05,5.22267E+19,19489500
,1.338e+33,5.90166e+10,0.00119055,87743.6,1.33797e+33,2.24985e+32,1.92794e+07,1.92794e+07,7.01269e-30,2.5,0.981079,2.03318e-05,0.0106544,0.999982,1,15325.5,2.65921e+12,15325.5,0.34,1.41175e+10,1.33053e+08,13984300000,149482,-1.54351E-12,-7.58387E-05,5.2108E+19,19279400
,1.338e+33,5.90184e+10,0.00118777,87607.1,1.33797e+33,2.24985e+32,1.90716e+07,1.90716e+07,6.76751e-30,2.5,0.981109,2.02844e-05,0.0106378,0.999982,1,15384,2.61916e+12,15384,0.34,1.40627e+10,1.32536e+08,13930000000,148554,-1.54221E-12,-0.000075834,5.19897E+19,19071600
,1.338e+33,5.90201e+10,0.001185,87470.8,1.33797e+33,2.24985e+32,1.88661e+07,1.88661e+07,6.5309e-30,2.5,0.981139,2.02371e-05,0.0106213,0.999982,1,15442.8,2.5797e+12,15442.8,0.34,1.4008e+10,1.32021e+08,13875900000,147632,-1.54092E-12,-7.58294E-05,5.18716E+19,18866100
,1.338e+33,5.90219e+10,0.00118224,87334.8,1.33797e+33,2.24985e+32,1.86627e+07,1.86627e+07,6.30256e-30,2.5,0.981168,2.01899e-05,0.0106047,0.999982,1,15501.8,2.54084e+12,15501.8,0.34,1.39536e+10,1.31509e+08,13822000000,146716,-1.53963E-12,-7.58248E-05,5.17537E+19,18662700
,1.338e+33,5.90237e+10,0.00117948,87198.9,1.33797e+33,2.24985e+32,1.84616e+07,1.84616e+07,6.0822e-30,2.5,0.981198,2.01428e-05,0.0105883,0.999982,1,15561.1,2.50257e+12,15561.1,0.34,1.38994e+10,1.30998e+08,13768300000,145805,-1.53834E-12,-7.58202E-05,5.16362E+19,18461600
,1.338e+33,5.90255e+10,0.00117673,87063.3,1.33797e+33,2.24985e+32,1.82626e+07,1.82626e+07,5.86955e-30,2.5,0.981228,2.00958e-05,0.0105718,0.999982,1,15620.5,2.46487e+12,15620.5,0.34,1.38454e+10,1.30489e+08,13714800000,144900,-1.53705E-12,-7.58156E-05,5.15189E+19,18262600
,1.338e+33,5.90273e+10,0.00117398,86927.8,1.33797e+33,2.24985e+32,1.80658e+07,1.80658e+07,5.66433e-30,2.5,0.981258,2.00489e-05,0.0105553,0.999982,1,15680.2,2.42774e+12,15680.2,0.34,1.37916e+10,1.29982e+08,13661500000,144000,-1.53576E-12,-7.58111E-05,5.14018E+19,18065800
,1.338e+33,5.90291e+10,0.00117125,86792.6,1.33797e+33,2.24985e+32,1.7871e+07,1.7871e+07,5.46628e-30,2.5,0.981287,2.00022e-05,0.0105389,0.999982,1,15740.2,2.39117e+12,15740.2,0.34,1.37381e+10,1.29477e+08,13608500000,143106,-1.53447E-12,-7.58065E-05,5.1285E+19,17871000
,1.338e+33,5.90309e+10,0.00116851,86657.6,1.33797e+33,2.24985e+32,1.76784e+07,1.76784e+07,5.27515e-30,2.5,0.981317,1.99555e-05,0.0105225,0.999982,1,15800.3,2.35514e+12,15800.3,0.34,1.36847e+10,1.28974e+08,13555600000,142218,-1.53318E-12,-7.58019E-05,5.11685E+19,17678400
,1.338e+33,5.90327e+10,0.00116579,86522.8,1.33797e+33,2.24985e+32,1.74879e+07,1.74879e+07,5.0907e-30,2.5,0.981347,1.9909e-05,0.0105062,0.999982,1,15860.7,2.31967e+12,15860.7,0.34,1.36316e+10,1.28473e+08,13502900000,141335,-1.5319E-12,-7.57974E-05,5.10522E+19,17487900
,1.338e+33,5.90344e+10,0.00116307,86388.2,1.33797e+33,2.24985e+32,1.72994e+07,1.72994e+07,4.9127e-30,2.5,0.981376,1.98625e-05,0.0104898,0.999982,1,15921.3,2.28472e+12,15921.3,0.34,1.35786e+10,1.27974e+08,13450500000,140458,-1.53062E-12,-7.57928E-05,5.09362E+19,17299400
,1.338e+33,5.90362e+10,0.00116036,86253.8,1.33797e+33,2.24985e+32,1.71129e+07,1.71129e+07,4.74093e-30,2.5,0.981406,1.98162e-05,0.0104735,0.999982,1,15982.1,2.2503e+12,15982.1,0.34,1.35259e+10,1.27477e+08,13398200000,139586,-1.52933E-12,-7.57883E-05,5.08204E+19,17112900
,1.338e+33,5.9038e+10,0.00115765,86119.6,1.33797e+33,2.24985e+32,1.69284e+07,1.69284e+07,4.57515e-30,2.5,0.981435,1.977e-05,0.0104572,0.999982,1,16043.2,2.2164e+12,16043.2,0.34,1.34733e+10,1.26982e+08,13346200000,138719,-1.52805E-12,-7.57837E-05,5.07049E+19,16928400
,1.338e+33,5.90397e+10,0.00115495,85985.7,1.33797e+33,2.24985e+32,1.67459e+07,1.67459e+07,4.41518e-30,2.5,0.981464,1.97239e-05,0.0104409,0.999982,1,16104.5,2.18301e+12,16104.5,0.34,1.3421e+10,1.26489e+08,13294300000,137858,-1.52677E-12,-7.57792E-05,5.05897E+19,16745900
,1.338e+33,5.90415e+10,0.00115226,85851.9,1.33797e+33,2.24985e+32,1.65654e+07,1.65654e+07,4.26079e-30,2.5,0.981494,1.96779e-05,0.0104247,0.999983,1,16166.1,2.15012e+12,16166.1,0.34,1.33688e+10,1.25997e+08,13242700000,137002,-1.52549E-12,-7.57747E-05,5.04747E+19,16565400
,1.338e+33,5.90433e+10,0.00114957,85718.3,1.33797e+33,2.24985e+32,1.63868e+07,1.63868e+07,4.1118e-30,2.5,0.981523,1.9632e-05,0.0104085,0.999983,1,16227.9,2.11773e+12,16227.9,0.34,1.33169e+10,1.25508e+08,13191300000,136152,-1.52421E-12,-7.57702E-05,5.036E+19,16386800
,1.338e+33,5.9045e+10,0.00114689,85585,1.33797e+33,2.24985e+32,1.62102e+07,1.62102e+07,3.96802e-30,2.5,0.981552,1.95862e-05,0.0103923,0.999983,1,16289.9,2.08583e+12,16289.9,0.34,1.32652e+10,1.2502e+08,13140000000,135306,-1.52294E-12,-7.57656E-05,5.02455E+19,16210200
,1.338e+33,5.90468e+10,0.00114421,85451.8,1.33797e+33,2.24985e+32,1.60354e+07,1.60354e+07,3.82927e-30,2.5,0.981581,1.95405e-05,0.0103761,0.999983,1,16352.1,2.0544e+12,16352.1,0.34,1.32136e+10,1.24535e+08,13089000000,134466,-1.52166E-12,-7.57611E-05,5.01313E+19,16035400
,1.338e+33,5.90485e+10,0.00114154,85318.9,1.33797e+33,2.24985e+32,1.58626e+07,1.58626e+07,3.69536e-30,2.5,0.981611,1.94949e-05,0.01036,0.999983,1,16414.6,2.02345e+12,16414.6,0.34,1.31623e+10,1.24051e+08,13038100000,133631,-1.52039E-12,-7.57566E-05,5.00173E+19,15862600
,1.338e+33,5.90503e+10,0.00113888,85186.2,1.33797e+33,2.24985e+32,1.56915e+07,1.56915e+07,3.56614e-30,2.5,0.98164,1.94494e-05,0.0103439,0.999983,1,16477.4,1.99297e+12,16477.4,0.34,1.31112e+10,1.23569e+08,12987500000,132802,-1.51911E-12,-7.57522E-05,4.99036E+19,15691500
,1.338e+33,5.9052e+10,0.00113622,85053.6,1.33797e+33,2.24985e+32,1.55224e+07,1.55224e+07,3.44144e-30,2.5,0.981669,1.9404e-05,0.0103278,0.999983,1,16540.3,1.96294e+12,16540.3,0.34,1.30602e+10,1.23089e+08,12937000000,131977,-1.51784E-12,-7.57477E-05,4.97901E+19,15522400
,1.338e+33,5.90538e+10,0.00113357,84921.3,1.33797e+33,2.24985e+32,1.5355e+07,1.5355e+07,3.32109e-30,2.5,0.981698,1.93588e-05,0.0103117,0.999983,1,16603.6,1.93337e+12,16603.6,0.34,1.30095e+10,1.22611e+08,12886800000,131158,-1.51657E-12,-7.57432E-05,4.96769E+19,15355000
,1.338e+33,5.90555e+10,0.00113093,84789.2,1.33797e+33,2.24985e+32,1.51895e+07,1.51895e+07,3.20495e-30,2.5,0.981727,1.93136e-05,0.0102956,0.999983,1,16667,1.90424e+12,16667,0.34,1.2959e+10,1.22134e+08,12836700000,130344,-1.5153E-12,-7.57387E-05,4.9564E+19,15189500
,1.338e+33,5.90573e+10,0.00112829,84657.3,1.33797e+33,2.24985e+32,1.50257e+07,1.50257e+07,3.09287e-30,2.5,0.981756,1.92686e-05,0.0102796,0.999983,1,16730.7,1.87555e+12,16730.7,0.34,1.29086e+10,1.2166e+08,12786800000,129534,-1.51403E-12,-7.57343E-05,4.94513E+19,15025700
,1.338e+33,5.9059e+10,0.00112566,84525.6,1.33797e+33,2.24985e+32,1.48637e+07,1.48637e+07,2.98471e-30,2.5,0.981785,1.92236e-05,0.0102636,0.999983,1,16794.7,1.84729e+12,16794.7,0.34,1.28585e+10,1.21187e+08,12737100000,128730,-1.51277E-12,-7.57298E-05,4.93388E+19,14863700
,1.338e+33,5.90608e+10,0.00112303,84394.1,1.33798e+33,2.24985e+32,1.47035e+07,1.47035e+07,2.88033e-30,2.5,0.981814,1.91788e-05,0.0102477,0.999983,1,16858.8,1.81946e+12,16858.8,0.34,1.28085e+10,1.20716e+08,12687700000,127931,-1.5115E-12,-7.57254E-05,4.92266E+19,14703500
,1.338e+33,5.90625e+10,0.00112041,84262.8,1.33798e+33,2.24985e+32,1.45449e+07,1.45449e+07,2.7796e-30,2.5,0.981842,1.9134e-05,0.0102317,0.999983,1,16923.3,1.79205e+12,16923.3,0.34,1.27587e+10,1.20247e+08,12638400000,127137,-1.51024E-12,-7.57209E-05,4.91147E+19,14544900
,1.338e+33,5.90642e+10,0.0011178,84131.7,1.33798e+33,2.24985e+32,1.43881e+07,1.43881e+07,2.6824e-30,2.5,0.981871,1.90894e-05,0.0102158,0.999983,1,16988,1.76505e+12,16988,0.34,1.27092e+10,1.1978e+08,12589300000,126347,-1.50897E-12,-7.57165E-05,4.90029E+19,14388100
,1.338e+33,5.90659e+10,0.00111519,84000.8,1.33798e+33,2.24985e+32,1.4233e+07,1.4233e+07,2.58859e-30,2.5,0.9819,1.90449e-05,0.0101999,0.999983,1,17052.9,1.73845e+12,17052.9,0.34,1.26598e+10,1.19315e+08,12540400000,125563,-1.50771E-12,-7.57121E-05,4.88915E+19,14233000
,1.338e+33,5.90677e+10,0.00111259,83870.1,1.33798e+33,2.24985e+32,1.40795e+07,1.40795e+07,2.49806e-30,2.5,0.981929,1.90004e-05,0.010184,0.999983,1,17118.1,1.71226e+12,17118.1,0.34,1.26106e+10,1.18851e+08,12491600000,124783,-1.50645E-12,-7.57077E-05,4.87803E+19,14079500
,1.338e+33,5.90694e+10,0.00110999,83739.6,1.33798e+33,2.24985e+32,1.39277e+07,1.39277e+07,2.41069e-30,2.5,0.981957,1.89561e-05,0.0101682,0.999984,1,17183.5,1.68646e+12,17183.5,0.34,1.25616e+10,1.1839e+08,12443100000,124008,-1.50519E-12,-7.57032E-05,4.86693E+19,13927700
,1.338e+33,5.90711e+10,0.0011074,83609.3,1.33798e+33,2.24985e+32,1.37775e+07,1.37775e+07,2.32638e-30,2.5,0.981986,1.89119e-05,0.0101524,0.999984,1,17249.2,1.66105e+12,17249.2,0.34,1.25128e+10,1.1793e+08,12394800000,123238,-1.50393E-12,-7.56988E-05,4.85586E+19,13777500
,1.338e+33,5.90728e+10,0.00110482,83479.2,1.33798e+33,2.24985e+32,1.36289e+07,1.36289e+07,2.24502e-30,2.5,0.982014,1.88678e-05,0.0101366,0.999984,1,17315.1,1.63602e+12,17315.1,0.34,1.24642e+10,1.17471e+08,12346600000,122473,-1.50267E-12,-7.56944E-05,4.84481E+19,13628900
,1.338e+33,5.90746e+10,0.00110224,83349.3,1.33798e+33,2.24985e+32,1.3482e+07,1.3482e+07,2.1665e-30,2.5,0.982043,1.88237e-05,0.0101208,0.999984,1,17381.3,1.61137e+12,17381.3,0.34,1.24158e+10,1.17015e+08,12298600000,121713,-1.50142E-12,-0.00007569,4.83379E+19,13482000
,1.338e+33,5.90763e+10,0.00109967,83219.6,1.33798e+33,2.24985e+32,1.33366e+07,1.33366e+07,2.09073e-30,2.5,0.982072,1.87798e-05,0.0101051,0.999984,1,17447.7,1.58709e+12,17447.7,0.34,1.23675e+10,1.1656e+08,12250900000,120957,-1.50016E-12,-7.56857E-05,4.8228E+19,13336600
,1.338e+33,5.9078e+10,0.00109711,83090.1,1.33798e+33,2.24985e+32,1.31928e+07,1.31928e+07,2.01761e-30,2.5,0.9821,1.8736e-05,0.0100893,0.999984,1,17514.4,1.56318e+12,17514.4,0.34,1.23195e+10,1.16108e+08,12203300000,120206,-1.49891E-12,-7.56813E-05,4.81182E+19,13192800
,1.338e+33,5.90797e+10,0.00109455,82960.8,1.33798e+33,2.24985e+32,1.30505e+07,1.30505e+07,1.94704e-30,2.5,0.982128,1.86923e-05,0.0100736,0.999984,1,17581.4,1.53963e+12,17581.4,0.34,1.22716e+10,1.15656e+08,12155800000,119459,-1.49765E-12,-7.56769E-05,4.80087E+19,13050500
,1.338e+33,5.90814e+10,0.00109199,82831.8,1.33798e+33,2.24985e+32,1.29098e+07,1.29098e+07,1.87894e-30,2.5,0.982157,1.86487e-05,0.010058,0.999984,1,17648.6,1.51643e+12,17648.6,0.34,1.22239e+10,1.15207e+08,12108600000,118718,-1.4964E-12,-7.56726E-05,4.78995E+19,12909800
,1.338e+33,5.90831e+10,0.00108944,82702.9,1.33798e+33,2.24985e+32,1.27705e+07,1.27705e+07,1.81322e-30,2.5,0.982185,1.86052e-05,0.0100423,0.999984,1,17716,1.49358e+12,17716,0.34,1.21764e+10,1.14759e+08,12061600000,117980,-1.49515E-12,-7.56682E-05,4.77905E+19,12770500
,1.338e+33,5.90848e+10,0.0010869,82574.2,1.33798e+33,2.24985e+32,1.26328e+07,1.26328e+07,1.7498e-30,2.5,0.982213,1.85618e-05,0.0100267,0.999984,1,17783.8,1.47107e+12,17783.8,0.34,1.21291e+10,1.14313e+08,12014700000,117248,-1.4939E-12,-7.56638E-05,4.76817E+19,12632800
,1.338e+33,5.90865e+10,0.00108437,82445.7,1.33798e+33,2.24985e+32,1.24966e+07,1.24966e+07,1.6886e-30,2.5,0.982242,1.85185e-05,0.0100111,0.999984,1,17851.7,1.44891e+12,17851.7,0.34,1.2082e+10,1.13869e+08,11968000000,116520,-1.49265E-12,-7.56595E-05,4.75732E+19,12496600
,1.338e+33,5.90882e+10,0.00108184,82317.4,1.33798e+33,2.24985e+32,1.23618e+07,1.23618e+07,1.62954e-30,2.5,0.98227,1.84753e-05,0.00999551,0.999984,1,17920,1.42707e+12,17920,0.34,1.20351e+10,1.13427e+08,11921500000,115796,-1.49141E-12,-7.56552E-05,4.7465E+19,12361800
,1.338e+33,5.90899e+10,0.00107931,82189.3,1.33798e+33,2.24985e+32,1.22285e+07,1.22285e+07,1.57254e-30,2.5,0.982298,1.84322e-05,0.00997995,0.999984,1,17988.5,1.40557e+12,17988.5,0.34,1.19883e+10,1.12986e+08,11875200000,115077,-1.49016E-12,-7.56508E-05,4.73569E+19,12228500
,1.338e+33,5.90916e+10,0.00107679,82061.4,1.33798e+33,2.24985e+32,1.20966e+07,1.20966e+07,1.51753e-30,2.5,0.982326,1.83892e-05,0.00996442,0.999984,1,18057.2,1.38439e+12,18057.2,0.34,1.19417e+10,1.12547e+08,11829000000,114363,-1.48892E-12,-7.56465E-05,4.72491E+19,12096600
,1.338e+33,5.90933e+10,0.00107428,81933.7,1.33798e+33,2.24985e+32,1.19661e+07,1.19661e+07,1.46445e-30,2.5,0.982354,1.83462e-05,0.00994892,0.999984,1,18126.3,1.36353e+12,18126.3,0.34,1.18953e+10,1.1211e+08,11783100000,113652,-1.48767E-12,-7.56422E-05,4.71416E+19,11966100
,1.338e+33,5.90949e+10,0.00107178,81806.2,1.33798e+33,2.24985e+32,1.18371e+07,1.18371e+07,1.41323e-30,2.5,0.982382,1.83034e-05,0.00993344,0.999984,1,18195.6,1.34298e+12,18195.6,0.34,1.18491e+10,1.11674e+08,11737300000,112947,-1.48643E-12,-7.56379E-05,4.70343E+19,11837100
,1.338e+33,5.90966e+10,0.00106928,81678.9,1.33798e+33,2.24985e+32,1.17094e+07,1.17094e+07,1.3638e-30,2.5,0.98241,1.82607e-05,0.00991798,0.999985,1,18265.1,1.32274e+12,18265.1,0.34,1.1803e+10,1.1124e+08,11691700000,112245,-1.48519E-12,-7.56336E-05,4.69272E+19,11709400
,1.338e+33,5.90983e+10,0.00106678,81551.8,1.33798e+33,2.24985e+32,1.15831e+07,1.15831e+07,1.31609e-30,2.5,0.982438,1.82181e-05,0.00990255,0.999985,1,18334.9,1.30281e+12,18334.9,0.34,1.17572e+10,1.10808e+08,11646300000,111548,-1.48395E-12,-7.56293E-05,4.68204E+19,11583100
,1.338e+33,5.91e+10,0.00106429,81424.9,1.33798e+33,2.24985e+32,1.14582e+07,1.14582e+07,1.27005e-30,2.5,0.982466,1.81756e-05,0.00988714,0.999985,1,18405,1.28318e+12,18405,0.34,1.17115e+10,1.10377e+08,11601000000,110856,-1.48271E-12,-0.000075625,4.67138E+19,11458200
,1.338e+33,5.91017e+10,0.00106181,81298.2,1.33798e+33,2.24985e+32,1.13346e+07,1.13346e+07,1.22563e-30,2.5,0.982494,1.81332e-05,0.00987175,0.999985,1,18475.4,1.26384e+12,18475.4,0.34,1.1666e+10,1.09949e+08,11555900000,110167,-1.48147E-12,-7.56207E-05,4.66074E+19,11334600
,1.338e+33,5.91033e+10,0.00105933,81171.7,1.33798e+33,2.24985e+32,1.12123e+07,1.12123e+07,1.18275e-30,2.5,0.982522,1.80909e-05,0.00985639,0.999985,1,18546,1.24479e+12,18546,0.34,1.16207e+10,1.09521e+08,11511000000,109483,-1.48023E-12,-7.56164E-05,4.65013E+19,11212300
,1.338e+33,5.9105e+10,0.00105686,81045.4,1.33798e+33,2.24985e+32,1.10914e+07,1.10914e+07,1.14138e-30,2.5,0.982549,1.80487e-05,0.00984105,0.999985,1,18616.9,1.22604e+12,18616.9,0.34,1.15755e+10,1.09096e+08,11466300000,108803,-1.479E-12,-7.56122E-05,4.63954E+19,11091400
,1.338e+33,5.91067e+10,0.00105439,80919.3,1.33798e+33,2.24985e+32,1.09717e+07,1.09717e+07,1.10145e-30,2.5,0.982577,1.80066e-05,0.00982574,0.999985,1,18688.1,1.20756e+12,18688.1,0.34,1.15305e+10,1.08672e+08,11421700000,108127,-1.47776E-12,-7.56079E-05,4.62898E+19,10971700
,1.338e+33,5.91083e+10,0.00105193,80793.3,1.33798e+33,2.24985e+32,1.08534e+07,1.08534e+07,1.06292e-30,2.5,0.982605,1.79646e-05,0.00981045,0.999985,1,18759.5,1.18936e+12,18759.5,0.34,1.14857e+10,1.08249e+08,11377300000,107456,-1.47653E-12,-7.56037E-05,4.61844E+19,10853400
,1.338e+33,5.911e+10,0.00104948,80667.6,1.33798e+33,2.24985e+32,1.07363e+07,1.07363e+07,1.02574e-30,2.5,0.982632,1.79226e-05,0.00979518,0.999985,1,18831.3,1.17144e+12,18831.3,0.34,1.14411e+10,1.07829e+08,11333100000,106789,-1.4753E-12,-7.55994E-05,4.60792E+19,10736300
,1.338e+33,5.91117e+10,0.00104703,80542.1,1.33798e+33,2.24985e+32,1.06205e+07,1.06205e+07,9.89854e-31,2.5,0.98266,1.78808e-05,0.00977993,0.999985,1,18903.2,1.15378e+12,18903.2,0.34,1.13966e+10,1.0741e+08,11289100000,106125,-1.47407E-12,-7.55952E-05,4.59743E+19,10620500
,1.338e+33,5.91133e+10,0.00104459,80416.7,1.33798e+33,2.24985e+32,1.05059e+07,1.05059e+07,9.55226e-31,2.5,0.982688,1.78391e-05,0.00976471,0.999985,1,18975.5,1.1364e+12,18975.5,0.34,1.13523e+10,1.06992e+08,11245200000,105466,-1.47284E-12,-7.55909E-05,4.58696E+19,10505900
,1.338e+33,5.9115e+10,0.00104215,80291.6,1.33798e+33,2.24985e+32,1.03926e+07,1.03926e+07,9.21809e-31,2.5,0.982715,1.77975e-05,0.00974952,0.999985,1,19048.1,1.11927e+12,19048.1,0.34,1.13082e+10,1.06577e+08,11201500000,104811,-1.47161E-12,-7.55867E-05,4.57651E+19,10392600
,1.338e+33,5.91166e+10,0.00103972,80166.6,1.33798e+33,2.24985e+32,1.02805e+07,1.02805e+07,8.89561e-31,2.5,0.982743,1.77559e-05,0.00973435,0.999985,1,19120.9,1.1024e+12,19120.9,0.34,1.12643e+10,1.06162e+08,11158000000,104160,-1.47038E-12,-7.55825E-05,4.56609E+19,10280500
,1.338e+33,5.91183e+10,0.00103729,80041.9,1.33798e+33,2.24985e+32,1.01696e+07,1.01696e+07,8.5844e-31,2.5,0.98277,1.77145e-05,0.0097192,0.999985,1,19194,1.08579e+12,19194,0.34,1.12205e+10,1.0575e+08,11114600000,103513,-1.46915E-12,-7.55783E-05,4.55569E+19,10169600
,1.338e+33,5.91199e+10,0.00103487,79917.3,1.33798e+33,2.24985e+32,1.00599e+07,1.00599e+07,8.28408e-31,2.5,0.982797,1.76732e-05,0.00970407,0.999985,1,19267.4,1.06942e+12,19267.4,0.34,1.11769e+10,1.05339e+08,11071400000,102870,-1.46793E-12,-7.55741E-05,4.54531E+19,10059900
,1.338e+33,5.91216e+10,0.00103245,79792.9,1.33798e+33,2.24985e+32,9.95133e+06,9.95133e+06,7.99426e-31,2.5,0.982825,1.76319e-05,0.00968897,0.999985,1,19341,1.05331e+12,19341,0.34,1.11334e+10,1.0493e+08,11028400000,102232,-1.4667E-12,-7.55699E-05,4.53495E+19,9951330
,1.338e+33,5.91232e+10,0.00103005,79668.7,1.33798e+33,2.24985e+32,9.84397e+06,9.84397e+06,7.71458e-31,2.5,0.982852,1.75908e-05,0.00967389,0.999985,1,19415,1.03743e+12,19415,0.34,1.10902e+10,1.04522e+08,10985600000,101597,-1.46548E-12,-7.55657E-05,4.52462E+19,9843970
,1.338e+33,5.91249e+10,0.00102764,79544.7,1.33798e+33,2.24985e+32,9.73776e+06,9.73776e+06,7.44468e-31,2.5,0.982879,1.75497e-05,0.00965883,0.999986,1,19489.2,1.0218e+12,19489.2,0.34,1.10471e+10,1.04116e+08,10942900000,100966,-1.46426E-12,-7.55615E-05,4.51432E+19,9737760
,1.338e+33,5.91265e+10,0.00102524,79420.9,1.33798e+33,2.24985e+32,9.63271e+06,9.63271e+06,7.18422e-31,2.5,0.982907,1.75088e-05,0.0096438,0.999986,1,19563.7,1.0064e+12,19563.7,0.34,1.10041e+10,1.03711e+08,10900300000,100339,-1.46304E-12,-7.55573E-05,4.50403E+19,9632710
,1.338e+33,5.91281e+10,0.00102285,79297.3,1.33798e+33,2.24985e+32,9.52878e+06,9.52878e+06,6.93286e-31,2.5,0.982934,1.74679e-05,0.00962879,0.999986,1,19638.5,9.91227e+11,19638.5,0.34,1.09614e+10,1.03308e+08,10858000000,99715,-1.46182E-12,-7.55531E-05,4.49377E+19,9528780
,1.338e+33,5.91298e+10,0.00102046,79173.9,1.33798e+33,2.24985e+32,9.42597e+06,9.42597e+06,6.6903e-31,2.5,0.982961,1.74272e-05,0.0096138,0.999986,1,19713.6,9.76287e+11,19713.6,0.34,1.09188e+10,1.02906e+08,10815800000,99096,-1.4606E-12,-0.000075549,4.48353E+19,9425970
,1.338e+33,5.91314e+10,0.00101808,79050.7,1.33798e+33,2.24985e+32,9.32427e+06,9.32427e+06,6.45623e-31,2.5,0.982988,1.73865e-05,0.00959884,0.999986,1,19789,9.61573e+11,19789,0.34,1.08763e+10,1.02506e+08,10773700000,98480,-1.45938E-12,-7.55448E-05,4.47331E+19,9324270
,1.338e+33,5.9133e+10,0.00101571,78927.6,1.33798e+33,2.24985e+32,9.22366e+06,9.22366e+06,6.23034e-31,2.5,0.983015,1.73459e-05,0.0095839,0.999986,1,19864.6,9.4708e+11,19864.6,0.34,1.08341e+10,1.02108e+08,10731900000,97869,-1.45817E-12,-7.55406E-05,4.46312E+19,9223660
,1.338e+33,5.91347e+10,0.00101334,78804.8,1.33798e+33,2.24985e+32,9.12414e+06,9.12414e+06,6.01235e-31,2.5,0.983042,1.73054e-05,0.00956899,0.999986,1,19940.6,9.32805e+11,19940.6,0.34,1.0792e+10,1.01711e+08,10690200000,97261,-1.45695E-12,-7.55365E-05,4.45295E+19,9124140
,1.338e+33,5.91363e+10,0.00101097,78682.1,1.33798e+33,2.24985e+32,9.02569e+06,9.02569e+06,5.80199e-31,2.5,0.983069,1.7265e-05,0.00955409,0.999986,1,20016.8,9.18746e+11,20016.8,0.34,1.075e+10,1.01316e+08,10648600000,96657,-1.45574E-12,-7.55323E-05,4.4428E+19,9025690
,1.338e+33,5.91379e+10,0.00100861,78559.7,1.33798e+33,2.24985e+32,8.9283e+06,8.9283e+06,5.59898e-31,2.5,0.983096,1.72248e-05,0.00953922,0.999986,1,20093.4,9.04898e+11,20093.4,0.34,1.07082e+10,1.00922e+08,10607200000,96056,-1.45452E-12,-7.55282E-05,4.43268E+19,8928300
,1.338e+33,5.91395e+10,0.00100626,78437.4,1.33798e+33,2.24985e+32,8.83196e+06,8.83196e+06,5.40308e-31,2.5,0.983123,1.71846e-05,0.00952437,0.999986,1,20170.2,8.91259e+11,20170.2,0.34,1.06666e+10,1.0053e+08,10566000000,95460,-1.45331E-12,-7.55241E-05,4.42257E+19,8831960
,1.338e+33,5.91411e+10,0.00100391,78315.3,1.33798e+33,2.24985e+32,8.73666e+06,8.73666e+06,5.21403e-31,2.5,0.98315,1.71444e-05,0.00950955,0.999986,1,20247.3,8.77825e+11,20247.3,0.34,1.06252e+10,1.00139e+08,10524900000,94867,-1.4521E-12,-0.00007552,4.41249E+19,8736660
,1.338e+33,5.91427e+10,0.00100157,78193.4,1.33798e+33,2.24985e+32,8.64239e+06,8.64239e+06,5.03159e-31,2.5,0.983177,1.71044e-05,0.00949475,0.999986,1,20324.8,8.64594e+11,20324.8,0.34,1.05839e+10,9.975e+07,10484000000,94278,-1.45089E-12,-7.55158E-05,4.40243E+19,8642390
,1.338e+33,5.91444e+10,0.00099923,78071.7,1.33798e+33,2.24985e+32,8.54913e+06,8.54913e+06,4.85553e-31,2.5,0.983204,1.70645e-05,0.00947997,0.999986,1,20402.5,8.51562e+11,20402.5,0.34,1.05427e+10,9.93623e+07,10443300000,93692,-1.44968E-12,-7.55117E-05,4.3924E+19,8549130
,1.338e+33,5.9146e+10,0.000996898,77950.2,1.33798e+33,2.24985e+32,8.45687e+06,8.45687e+06,4.68563e-31,2.5,0.98323,1.70247e-05,0.00946521,0.999986,1,20480.5,8.38726e+11,20480.5,0.34,1.05018e+10,9.89761e+07,10402700000,93110,-1.44848E-12,-7.55076E-05,4.38239E+19,8456870
